id_author_1,id_author_2,CommonNeighbor,AdamicAdar,JaccardCoefficient,PreferentialAttachment,ResourceAllocation,ShortestPath,CommonCountry,Label
1837194,1917440,2,1.8204784532536746,0.5,9,0.6666666666666666,1.0,0,-1
1837194,1957920,2,1.8204784532536746,0.5,9,0.6666666666666666,1.0,0,-1
1837194,2025552,2,1.8204784532536746,0.5,9,0.6666666666666666,1.0,0,-1
1837551,1993213,0,0.0,0.0,1,0.0,1.0,2,-1
1837873,1842225,10,4.170323914242463,0.8333333333333334,121,0.9090909090909093,1.0,8,-1
1837873,1843621,10,4.170323914242463,0.8333333333333334,121,0.9090909090909093,1.0,0,-1
1837873,1848024,10,4.170323914242463,0.8333333333333334,121,0.9090909090909093,1.0,0,-1
1837873,1913120,10,4.170323914242463,0.8333333333333334,121,0.9090909090909093,1.0,8,-1
1837873,1917766,10,4.170323914242463,0.8333333333333334,121,0.9090909090909093,1.0,0,-1
1837873,1932851,10,4.170323914242463,0.8333333333333334,121,0.9090909090909093,1.0,0,-1
1837873,1974967,10,4.170323914242463,0.8333333333333334,121,0.9090909090909093,1.0,0,-1
1837873,2000040,10,4.170323914242463,0.8333333333333334,121,0.9090909090909093,1.0,8,-1
1837873,2034160,10,4.170323914242463,0.8333333333333334,121,0.9090909090909093,1.0,0,-1
1837873,2034167,10,4.170323914242463,0.8333333333333334,121,0.9090909090909093,1.0,0,-1
1837935,1927413,7,3.366288428740915,0.7777777777777778,64,0.875,1.0,8,-1
1837935,1928520,7,3.366288428740915,0.7777777777777778,64,0.875,1.0,8,-1
1837935,1942302,7,3.366288428740915,0.7777777777777778,64,0.875,1.0,8,-1
1837935,1973638,7,3.366288428740915,0.7777777777777778,64,0.875,1.0,8,-1
1837935,1992765,7,3.366288428740915,0.7777777777777778,64,0.875,1.0,8,-1
1837935,1998835,7,3.366288428740915,0.7777777777777778,64,0.875,1.0,8,-1
1837935,2027491,7,3.366288428740915,0.7777777777777778,64,0.875,1.0,8,-1
1837935,2027495,7,3.366288428740915,0.7777777777777778,64,0.875,1.0,8,-1
1839054,1899922,3,2.164042561333445,0.6,16,0.75,1.0,0,-1
1839054,1902120,3,2.164042561333445,0.6,16,0.75,1.0,6,-1
1839054,1954105,3,2.164042561333445,0.6,16,0.75,1.0,6,-1
1839054,1954454,3,2.164042561333445,0.6,16,0.75,1.0,6,-1
1839759,1851292,2,1.8204784532536746,0.5,9,0.6666666666666666,1.0,3,1
1839759,1895537,2,1.8204784532536746,0.5,9,0.6666666666666666,1.0,3,1
1841341,1902842,2,1.531574161186449,0.3333333333333333,15,0.5333333333333333,1.0,3,-1
1841341,1903046,2,1.531574161186449,0.3333333333333333,15,0.5333333333333333,1.0,3,-1
1841341,1955264,2,1.2426698691192237,0.5,9,0.4,0.5,3,-1
1841341,1956407,2,1.2426698691192237,0.5,9,0.4,0.5,3,-1
1841341,1978810,2,1.2426698691192237,0.5,9,0.4,1.0,3,-1
1841790,1897516,5,2.7905531327562363,0.7142857142857143,36,0.8333333333333333,1.0,6,-1
1841790,1904364,5,2.7905531327562363,0.7142857142857143,36,0.8333333333333333,1.0,6,-1
1841790,1969872,5,2.7905531327562363,0.7142857142857143,36,0.8333333333333333,1.0,6,-1
1841790,1979805,5,2.7905531327562363,0.7142857142857143,36,0.8333333333333333,1.0,6,-1
1841790,1991179,5,2.7905531327562363,0.7142857142857143,36,0.8333333333333333,1.0,6,-1
1841790,2025286,5,2.7905531327562363,0.7142857142857143,36,0.8333333333333333,1.0,6,-1
1841891,1845138,1,1.4426950408889634,0.3333333333333333,4,0.5,1.0,3,1
1841891,1962881,1,1.4426950408889634,0.3333333333333333,4,0.5,1.0,2,-1
1842211,1842236,2,2.8853900817779268,0.5,9,1.0,1.0,6,1
1842211,1994931,1,0.9102392266268373,0.25,6,0.3333333333333333,1.0,4,-1
1842225,1843621,10,4.170323914242463,0.8333333333333334,121,0.9090909090909093,1.0,0,-1
1842225,1848024,10,4.170323914242463,0.8333333333333334,121,0.9090909090909093,1.0,0,-1
1842225,1913120,10,4.170323914242463,0.8333333333333334,121,0.9090909090909093,1.0,8,-1
1842225,1917766,10,4.170323914242463,0.8333333333333334,121,0.9090909090909093,1.0,0,-1
1842225,1932851,10,4.170323914242463,0.8333333333333334,121,0.9090909090909093,1.0,0,-1
1842225,1974967,10,4.170323914242463,0.8333333333333334,121,0.9090909090909093,1.0,0,-1
1842225,2000040,10,4.170323914242463,0.8333333333333334,121,0.9090909090909093,1.0,8,-1
1842225,2034160,10,4.170323914242463,0.8333333333333334,121,0.9090909090909093,1.0,0,-1
1842225,2034167,10,4.170323914242463,0.8333333333333334,121,0.9090909090909093,1.0,0,-1
1842236,1994931,1,0.9102392266268373,0.25,6,0.3333333333333333,1.0,4,-1
